sat_id,latitude,longitude,altitude,predicted_gateway,predicted_cells
575,22.74443806121741,-74.43869733907304,543.5508920147968,13,"[3, 36, 58, 64, 68, 112, 118, 144, 162, 189, 194, 202, 203, 230, 238, 247, 271, 274, 276, 352, 387, 388, 430, 437, 450, 452, 506, 527, 560, 562, 563, 567, 590, 594, 599, 625, 645, 654, 655, 677, 680, 681, 696, 705, 726, 727, 789, 800, 810, 853, 860, 864, 905, 925, 926, 940, 965, 989, 994, 1002, 1003, 1012, 1040, 1058, 1059, 1064, 1091, 1092, 1095, 1101, 1102, 1116, 1117, 1135, 1136, 1140, 1144, 1148, 1149, 1153, 1167, 1175, 1188, 1196, 1223, 1226, 1235, 1247, 1257, 1264, 1349, 1366, 1393, 1429, 1431, 1436, 1441, 1465, 1474, 1487, 1530, 1537, 1551, 1600, 1607, 1643, 1652, 1668, 1681, 1686, 1786, 1789, 1818, 1824, 1834, 1931, 1934, 1942, 1989, 1997, 2017, 2022, 2024, 2033, 2046, 2047, 2061, 2064, 2068, 2088, 2093, 2103, 2149, 2188, 2193, 2203, 2224, 2237, 2248, 2266, 2280, 2290, 2299, 2301, 2315, 2352, 2362, 2366, 2385, 2392, 2437, 2444, 2445, 2451, 2456, 2466, 2474, 2502, 2509, 2527, 2529, 2531, 2553, 2595, 2606, 2621, 2671, 2687, 2691, 2696, 2704, 2783, 2788, 2824, 2844, 2855, 2867, 2869, 2873, 2894, 2910, 2915, 2918, 2944, 2946, 2980, 3026, 3036, 3048, 3055, 3065, 3066, 3083, 3094, 3117, 3119, 3120, 3122, 3128, 3201, 3226, 3265, 3299, 3378, 3402, 3410, 3434, 3471, 3477, 3504, 3520, 3546, 3559, 3622, 3644, 3646, 3657, 3674, 3676, 3703, 3717, 3720, 3739, 3775, 3788, 3803, 3804, 3840, 3852, 3858, 3870, 3882, 3896, 3897, 3902, 3923, 3956, 3981, 4007, 4010, 4021, 4029, 4045, 4053, 4089, 4113, 4115, 4116, 4159, 4175, 4179, 4208, 4252, 4255, 4312, 4334, 4345, 4354, 4415, 4436, 4444, 4474, 4494, 4500, 4507]"
1500,44.75655023641971,-110.74426111397544,547.4675759797542,5,"[50, 79, 162, 209, 365, 583, 653, 681, 1103, 1257, 1529, 1666, 1945, 2248, 2451, 2571, 2650, 3094, 3365, 3625, 3696, 3736, 4058, 4118, 4179, 4391]"
1548,22.929915780328425,-71.23297790489298,543.5712703452549,13,"[3, 64, 68, 112, 118, 144, 162, 169, 189, 194, 202, 203, 230, 238, 247, 271, 274, 276, 352, 387, 388, 408, 430, 437, 450, 452, 506, 527, 560, 562, 563, 567, 590, 594, 599, 625, 645, 654, 655, 677, 680, 681, 696, 705, 719, 726, 727, 789, 800, 810, 811, 838, 853, 860, 864, 905, 926, 940, 965, 989, 994, 1002, 1003, 1012, 1013, 1040, 1058, 1059, 1064, 1092, 1095, 1101, 1102, 1110, 1116, 1117, 1135, 1136, 1140, 1144, 1148, 1149, 1153, 1167, 1175, 1188, 1223, 1226, 1235, 1247, 1257, 1264, 1349, 1352, 1366, 1378, 1393, 1416, 1429, 1431, 1436, 1441, 1465, 1474, 1487, 1503, 1530, 1537, 1551, 1600, 1607, 1631, 1643, 1652, 1668, 1681, 1686, 1786, 1789, 1818, 1824, 1834, 1840, 1845, 1858, 1931, 1934, 1942, 1989, 1997, 2017, 2022, 2024, 2027, 2033, 2046, 2047, 2061, 2064, 2068, 2084, 2088, 2103, 2138, 2149, 2188, 2193, 2203, 2224, 2237, 2248, 2266, 2280, 2290, 2299, 2301, 2313, 2315, 2352, 2362, 2385, 2392, 2437, 2444, 2445, 2451, 2456, 2466, 2474, 2502, 2509, 2527, 2529, 2553, 2595, 2606, 2609, 2621, 2671, 2687, 2691, 2696, 2704, 2783, 2788, 2824, 2844, 2855, 2867, 2869, 2873, 2894, 2910, 2915, 2918, 2944, 2946, 2980, 3026, 3036, 3048, 3055, 3065, 3066, 3083, 3090, 3094, 3117, 3119, 3120, 3122, 3123, 3128, 3201, 3226, 3265, 3299, 3378, 3380, 3402, 3410, 3434, 3471, 3477, 3504, 3520, 3531, 3546, 3559, 3622, 3644, 3646, 3657, 3674, 3703, 3711, 3717, 3720, 3739, 3772, 3775, 3788, 3803, 3804, 3812, 3840, 3852, 3858, 3870, 3882, 3896, 3897, 3902, 3923, 3956, 3981, 4007, 4010, 4021, 4029, 4045, 4053, 4089, 4113, 4115, 4116, 4159, 4179, 4208, 4213, 4252, 4255, 4312, 4334, 4345, 4354, 4361, 4415, 4436, 4440, 4444, 4474, 4494, 4507, 4529]"
164,49.78194255225969,-125.34290154729182,548.6108306133503,2,"[50, 79, 162, 209, 365, 583, 653, 681, 835, 856, 1103, 1257, 1322, 1407, 1409, 1516, 1529, 1566, 1583, 1611, 1626, 1654, 1666, 1935, 1945, 2248, 2309, 2451, 2571, 2623, 2650, 2826, 2923, 2959, 3094, 3131, 3134, 3191, 3346, 3365, 3504, 3545, 3558, 3625, 3678, 3696, 3736, 3798, 3935, 4058, 4118, 4179, 4311, 4391, 4433]"
280,53.15011570688067,-73.2546423623115,549.3798102086524,28,"[79, 162, 230, 269, 316, 337, 352, 363, 545, 681, 735, 789, 799, 838, 839, 964, 994, 999, 1003, 1040, 1058, 1104, 1144, 1149, 1167, 1169, 1211, 1257, 1264, 1355, 1366, 1416, 1436, 1441, 1465, 1569, 1617, 1643, 1681, 1760, 1818, 1845, 1967, 1989, 2028, 2054, 2237, 2248, 2266, 2289, 2299, 2318, 2333, 2347, 2385, 2388, 2445, 2451, 2504, 2511, 2522, 2691, 2788, 2916, 2973, 2990, 3019, 3055, 3090, 3094, 3101, 3117, 3119, 3134, 3152, 3191, 3220, 3253, 3310, 3365, 3439, 3500, 3531, 3545, 3719, 3772, 3812, 3833, 3896, 4053, 4054, 4080, 4179, 4213, 4306, 4310, 4311, 4361, 4391, 4436, 4532]"
211,53.13993186635076,-89.38859614121789,549.3774658107993,43,"[79, 126, 162, 194, 681, 1003, 1040, 1104, 1144, 1257, 1414, 1529, 1845, 1858, 1935, 2248, 2299, 2388, 2451, 2650, 2869, 2959, 2973, 3094, 3191, 3365, 3439, 3475, 3545, 3798, 3896, 3897, 4179, 4213, 4306, 4311, 4361]"
417,50.650173842460674,-66.6861298366722,548.8097642455308,28,"[79, 106, 145, 162, 230, 250, 269, 316, 337, 352, 363, 421, 545, 681, 703, 735, 789, 799, 838, 839, 842, 890, 944, 964, 965, 989, 994, 999, 1003, 1010, 1040, 1058, 1104, 1115, 1144, 1149, 1167, 1169, 1211, 1223, 1227, 1257, 1264, 1355, 1366, 1401, 1407, 1416, 1430, 1436, 1441, 1457, 1465, 1569, 1600, 1617, 1631, 1643, 1681, 1728, 1760, 1818, 1845, 1931, 1967, 1989, 2028, 2054, 2061, 2064, 2121, 2208, 2237, 2248, 2249, 2266, 2289, 2299, 2318, 2333, 2347, 2357, 2385, 2388, 2439, 2445, 2451, 2457, 2504, 2511, 2522, 2676, 2687, 2691, 2788, 2864, 2894, 2915, 2916, 2941, 2942, 2987, 2990, 3019, 3055, 3090, 3094, 3101, 3117, 3119, 3134, 3142, 3152, 3179, 3191, 3220, 3253, 3310, 3428, 3439, 3500, 3504, 3527, 3531, 3545, 3646, 3665, 3692, 3719, 3772, 3812, 3833, 3896, 4053, 4054, 4080, 4179, 4213, 4306, 4310, 4311, 4361, 4391, 4436, 4532]"
256,50.11091882505625,-104.02854374586188,548.6862210257055,43,"[50, 79, 162, 583, 681, 1103, 1257, 1529, 1845, 1935, 2248, 2299, 2451, 2571, 2650, 2959, 3094, 3191, 3365, 3475, 3545, 3648, 3678, 3798, 3897, 3935, 4058, 4118, 4179, 4306]"
415,33.14916258213421,-103.44454943400488,545.0674515338542,45,"[79, 162, 653, 681, 1172, 1257, 1686, 2314, 2366, 2451, 2529, 2650, 3078, 3094, 3237, 3292, 4179]"
1476,51.46615586744163,-137.97230375527568,548.9970693146605,2,"[29, 50, 79, 162, 226, 354, 365, 451, 458, 583, 653, 681, 835, 856, 1103, 1257, 1322, 1386, 1407, 1409, 1508, 1516, 1529, 1566, 1569, 1583, 1611, 1626, 1654, 1659, 1666, 1845, 1935, 1945, 1976, 2127, 2248, 2270, 2309, 2382, 2451, 2497, 2571, 2623, 2650, 2687, 2705, 2826, 2923, 2959, 3009, 3081, 3094, 3131, 3134, 3162, 3191, 3209, 3257, 3292, 3296, 3346, 3365, 3400, 3453, 3504, 3545, 3558, 3586, 3625, 3648, 3659, 3678, 3696, 3736, 3798, 3935, 4058, 4118, 4126, 4242, 4311, 4391, 4433, 4546]"
1454,44.99849977671596,-121.2867290015744,547.5219773505593,2,"[50, 79, 162, 209, 365, 583, 653, 681, 856, 1103, 1257, 1322, 1409, 1529, 1666, 1945, 2309, 2451, 2571, 2623, 2650, 3009, 3094, 3191, 3292, 3346, 3558, 3625, 3696, 3736, 4058, 4118, 4179, 4391, 4433]"
141,49.69738919513945,-130.66868550489406,548.5914529891573,2,"[50, 79, 162, 226, 354, 365, 583, 653, 681, 835, 856, 1103, 1257, 1322, 1407, 1409, 1516, 1529, 1566, 1583, 1611, 1626, 1654, 1666, 1935, 1945, 2248, 2270, 2309, 2451, 2571, 2623, 2650, 2687, 2826, 2923, 2959, 3009, 3094, 3131, 3134, 3191, 3292, 3296, 3346, 3365, 3400, 3453, 3504, 3545, 3558, 3586, 3625, 3696, 3736, 3798, 3935, 4058, 4118, 4311, 4391, 4433]"
144,43.71293234520089,-58.51495024418635,547.2331595196596,28,"[79, 81, 106, 145, 162, 203, 230, 250, 269, 316, 337, 352, 363, 421, 499, 533, 545, 564, 654, 681, 703, 728, 735, 789, 799, 811, 838, 839, 842, 890, 926, 944, 964, 965, 989, 994, 999, 1003, 1010, 1040, 1058, 1140, 1144, 1149, 1167, 1169, 1209, 1211, 1223, 1227, 1257, 1263, 1264, 1352, 1355, 1366, 1401, 1407, 1416, 1430, 1431, 1436, 1441, 1457, 1465, 1483, 1514, 1533, 1551, 1569, 1600, 1617, 1631, 1643, 1681, 1728, 1760, 1818, 1845, 1908, 1931, 1967, 1989, 2022, 2028, 2037, 2054, 2056, 2057, 2061, 2064, 2121, 2208, 2237, 2248, 2266, 2281, 2289, 2299, 2304, 2318, 2333, 2335, 2347, 2357, 2362, 2385, 2388, 2439, 2445, 2451, 2457, 2467, 2502, 2504, 2511, 2522, 2529, 2598, 2600, 2663, 2674, 2676, 2687, 2691, 2788, 2864, 2869, 2894, 2915, 2916, 2941, 2942, 2959, 2987, 2990, 3019, 3026, 3055, 3090, 3094, 3101, 3117, 3119, 3134, 3142, 3152, 3179, 3191, 3220, 3226, 3253, 3310, 3360, 3420, 3428, 3439, 3500, 3504, 3527, 3531, 3545, 3646, 3665, 3678, 3692, 3708, 3711, 3719, 3772, 3812, 3833, 3889, 3896, 3980, 4021, 4053, 4054, 4080, 4179, 4208, 4213, 4306, 4310, 4311, 4328, 4358, 4361, 4391, 4436, 4456, 4532, 4538]"
371,50.50092107839856,-77.36078356650506,548.7755772979109,28,"[64, 79, 162, 194, 203, 230, 352, 545, 665, 681, 735, 789, 799, 838, 890, 952, 964, 965, 994, 999, 1003, 1040, 1144, 1149, 1167, 1257, 1264, 1366, 1436, 1441, 1465, 1617, 1643, 1681, 1760, 1786, 1845, 1858, 1931, 1967, 1989, 2237, 2248, 2249, 2299, 2318, 2385, 2388, 2445, 2451, 2511, 2691, 2788, 2869, 2894, 3019, 3055, 3094, 3117, 3119, 3253, 3310, 3365, 3439, 3531, 3545, 3719, 3720, 3896, 3897, 4029, 4053, 4080, 4179, 4213, 4311, 4361, 4436, 4532]"
531,44.131650490325946,-56.110318493670384,547.3268239326469,28,"[75, 79, 81, 106, 145, 162, 203, 230, 250, 269, 288, 316, 337, 352, 363, 419, 421, 437, 499, 516, 533, 545, 564, 654, 681, 703, 728, 735, 789, 799, 811, 838, 839, 842, 890, 944, 964, 965, 989, 994, 999, 1003, 1010, 1040, 1058, 1140, 1144, 1149, 1167, 1169, 1209, 1211, 1223, 1227, 1257, 1263, 1264, 1352, 1355, 1366, 1401, 1407, 1416, 1430, 1431, 1436, 1441, 1457, 1465, 1483, 1514, 1533, 1551, 1569, 1600, 1617, 1631, 1643, 1681, 1728, 1760, 1789, 1818, 1828, 1838, 1845, 1908, 1931, 1967, 1989, 2022, 2028, 2037, 2054, 2056, 2057, 2061, 2064, 2121, 2208, 2237, 2248, 2266, 2281, 2289, 2299, 2304, 2318, 2333, 2335, 2347, 2357, 2362, 2385, 2388, 2439, 2445, 2451, 2457, 2467, 2502, 2504, 2511, 2518, 2522, 2529, 2598, 2600, 2663, 2674, 2676, 2687, 2691, 2788, 2864, 2869, 2894, 2915, 2916, 2941, 2942, 2959, 2973, 2987, 2990, 3008, 3019, 3055, 3090, 3094, 3101, 3117, 3119, 3134, 3142, 3152, 3179, 3191, 3220, 3226, 3253, 3310, 3360, 3420, 3428, 3439, 3500, 3504, 3527, 3531, 3545, 3646, 3665, 3678, 3692, 3708, 3711, 3719, 3749, 3772, 3812, 3833, 3889, 3896, 3980, 4021, 4053, 4054, 4080, 4179, 4208, 4213, 4306, 4310, 4311, 4328, 4358, 4361, 4391, 4397, 4436, 4456, 4532, 4538]"
303,53.15111638616329,-67.87657371624739,549.3800487428542,28,"[79, 106, 145, 162, 230, 250, 269, 316, 337, 352, 363, 421, 545, 681, 735, 789, 799, 838, 839, 842, 890, 964, 965, 989, 994, 999, 1003, 1010, 1040, 1058, 1104, 1144, 1149, 1167, 1169, 1211, 1227, 1257, 1264, 1355, 1366, 1407, 1416, 1430, 1436, 1441, 1457, 1465, 1569, 1617, 1643, 1681, 1728, 1760, 1818, 1845, 1967, 1989, 2028, 2054, 2061, 2064, 2208, 2237, 2248, 2249, 2266, 2289, 2299, 2318, 2333, 2347, 2385, 2388, 2439, 2445, 2451, 2457, 2504, 2511, 2522, 2687, 2691, 2788, 2864, 2894, 2915, 2916, 2941, 2942, 2973, 2987, 2990, 3019, 3055, 3090, 3094, 3101, 3117, 3119, 3134, 3152, 3191, 3220, 3253, 3310, 3439, 3500, 3504, 3531, 3545, 3665, 3692, 3719, 3772, 3812, 3833, 3896, 4053, 4054, 4080, 4179, 4213, 4306, 4310, 4311, 4361, 4391, 4436, 4532]"
530,34.09647503024576,-72.26344598341345,545.2414586787539,29,"[64, 79, 118, 162, 194, 203, 230, 352, 387, 452, 545, 560, 594, 599, 655, 665, 680, 681, 789, 818, 838, 890, 926, 965, 994, 1002, 1003, 1010, 1040, 1059, 1067, 1092, 1117, 1144, 1149, 1167, 1223, 1247, 1257, 1264, 1366, 1429, 1436, 1441, 1465, 1551, 1631, 1643, 1652, 1668, 1681, 1786, 1931, 1989, 2022, 2061, 2064, 2188, 2224, 2237, 2248, 2249, 2280, 2299, 2301, 2385, 2388, 2445, 2451, 2456, 2466, 2474, 2529, 2553, 2671, 2687, 2691, 2788, 2867, 2869, 2873, 2894, 2910, 2915, 3019, 3036, 3055, 3083, 3094, 3117, 3119, 3120, 3226, 3365, 3531, 3569, 3703, 3708, 3720, 3804, 3840, 3858, 3870, 3882, 3896, 3897, 4029, 4053, 4080, 4116, 4159, 4179, 4208, 4213, 4361, 4436, 4507, 4532]"
506,22.22415713216058,-89.91910465575478,543.4971159766307,13,"[3, 10, 19, 36, 45, 58, 64, 118, 144, 156, 162, 189, 203, 230, 233, 238, 271, 276, 352, 364, 373, 388, 430, 450, 452, 506, 560, 562, 590, 594, 599, 625, 645, 655, 677, 681, 696, 705, 726, 727, 741, 810, 853, 860, 1002, 1003, 1040, 1064, 1091, 1092, 1095, 1101, 1102, 1116, 1135, 1136, 1140, 1144, 1148, 1149, 1153, 1167, 1175, 1188, 1196, 1218, 1226, 1257, 1264, 1279, 1349, 1393, 1429, 1431, 1436, 1441, 1465, 1551, 1585, 1607, 1615, 1623, 1652, 1681, 1686, 1717, 1786, 1788, 1789, 1824, 1871, 1931, 1934, 1942, 1973, 1989, 1997, 2024, 2033, 2046, 2047, 2069, 2085, 2088, 2092, 2093, 2149, 2224, 2237, 2252, 2280, 2314, 2352, 2366, 2385, 2451, 2456, 2466, 2474, 2491, 2527, 2529, 2531, 2565, 2595, 2597, 2606, 2696, 2704, 2729, 2783, 2788, 2818, 2855, 2869, 2873, 2910, 2915, 2918, 2946, 2978, 3003, 3036, 3048, 3055, 3094, 3108, 3120, 3122, 3128, 3201, 3226, 3237, 3402, 3410, 3434, 3546, 3549, 3657, 3703, 3720, 3775, 3788, 3802, 3831, 3840, 3858, 3870, 3882, 3897, 3902, 3981, 4007, 4045, 4089, 4116, 4175, 4179, 4203, 4208, 4252, 4312, 4334, 4341, 4345, 4354, 4444, 4474, 4483, 4500, 4507]"
440,50.79550287686512,-56.00725207109512,548.8430458060601,28,"[75, 79, 81, 106, 145, 162, 230, 250, 269, 288, 316, 337, 352, 363, 421, 495, 499, 516, 545, 564, 654, 681, 703, 728, 735, 789, 799, 811, 838, 839, 842, 890, 944, 964, 965, 989, 994, 999, 1003, 1010, 1040, 1058, 1104, 1115, 1140, 1144, 1149, 1164, 1167, 1169, 1209, 1211, 1223, 1227, 1257, 1263, 1264, 1352, 1355, 1366, 1401, 1407, 1416, 1430, 1431, 1436, 1441, 1457, 1465, 1483, 1514, 1533, 1551, 1569, 1600, 1617, 1631, 1643, 1681, 1728, 1760, 1818, 1828, 1838, 1845, 1908, 1931, 1967, 1989, 2028, 2037, 2054, 2056, 2057, 2061, 2064, 2121, 2208, 2237, 2248, 2249, 2266, 2289, 2299, 2304, 2318, 2333, 2335, 2347, 2357, 2360, 2385, 2388, 2439, 2445, 2451, 2457, 2467, 2502, 2504, 2511, 2518, 2522, 2529, 2571, 2598, 2663, 2674, 2676, 2687, 2691, 2788, 2864, 2869, 2894, 2915, 2916, 2941, 2942, 2959, 2973, 2987, 2990, 3008, 3019, 3055, 3090, 3094, 3101, 3117, 3119, 3134, 3142, 3152, 3179, 3191, 3220, 3226, 3253, 3310, 3360, 3420, 3428, 3439, 3500, 3504, 3527, 3531, 3545, 3646, 3665, 3692, 3708, 3711, 3719, 3772, 3812, 3833, 3889, 3896, 3909, 3980, 4021, 4053, 4054, 4080, 4179, 4208, 4213, 4306, 4310, 4311, 4328, 4358, 4361, 4391, 4397, 4436, 4456, 4532, 4538]"
507,33.93938511608109,-77.46209577792065,545.2122595355551,0,"[19, 64, 79, 162, 203, 230, 352, 387, 560, 594, 599, 655, 665, 680, 681, 789, 818, 926, 965, 1003, 1010, 1040, 1059, 1067, 1117, 1144, 1149, 1153, 1167, 1257, 1264, 1349, 1429, 1436, 1441, 1465, 1643, 1652, 1668, 1681, 1786, 1820, 1931, 1989, 2224, 2237, 2248, 2249, 2280, 2299, 2445, 2451, 2456, 2466, 2474, 2527, 2687, 2691, 2788, 2815, 2855, 2867, 2869, 2873, 2915, 3055, 3083, 3094, 3119, 3120, 3365, 3378, 3703, 3720, 3840, 3858, 3870, 3882, 3896, 3897, 4007, 4029, 4053, 4080, 4116, 4179, 4213, 4507, 4532]"
235,50.55147961633487,-58.36451893199675,548.7870812870135,28,"[75, 79, 81, 106, 145, 162, 230, 250, 269, 316, 337, 352, 363, 421, 499, 533, 545, 564, 654, 681, 703, 728, 735, 789, 799, 811, 838, 839, 842, 890, 944, 964, 965, 989, 994, 999, 1003, 1010, 1040, 1058, 1104, 1115, 1140, 1144, 1149, 1167, 1169, 1209, 1211, 1223, 1227, 1257, 1263, 1264, 1352, 1355, 1366, 1401, 1407, 1416, 1430, 1431, 1436, 1441, 1457, 1465, 1483, 1514, 1533, 1551, 1569, 1600, 1617, 1631, 1643, 1681, 1728, 1760, 1818, 1828, 1838, 1845, 1908, 1931, 1967, 1989, 2028, 2037, 2054, 2056, 2057, 2061, 2064, 2121, 2208, 2237, 2248, 2249, 2266, 2289, 2299, 2304, 2318, 2333, 2335, 2347, 2357, 2385, 2388, 2439, 2445, 2451, 2457, 2467, 2502, 2504, 2511, 2518, 2522, 2529, 2571, 2598, 2663, 2674, 2676, 2687, 2691, 2788, 2864, 2869, 2894, 2915, 2916, 2941, 2942, 2959, 2973, 2987, 2990, 3008, 3019, 3055, 3090, 3094, 3101, 3117, 3119, 3134, 3142, 3152, 3179, 3191, 3220, 3226, 3253, 3310, 3360, 3420, 3428, 3439, 3500, 3504, 3527, 3531, 3545, 3646, 3665, 3678, 3692, 3708, 3711, 3719, 3749, 3772, 3812, 3833, 3889, 3896, 3980, 4021, 4053, 4054, 4080, 4179, 4208, 4213, 4306, 4310, 4311, 4328, 4358, 4361, 4391, 4397, 4436, 4456, 4532, 4538, 4566]"
278,42.59146346735952,-119.20456915629872,546.9848336625904,2,"[50, 79, 162, 209, 238, 365, 583, 653, 681, 1103, 1150, 1257, 1322, 1409, 1529, 1666, 1945, 2309, 2451, 2571, 2623, 2650, 2729, 3009, 3078, 3094, 3191, 3292, 3558, 3625, 3696, 3736, 4058, 4118, 4179, 4391, 4433]"
234,53.14452317199756,-84.0106745464723,549.3785186924827,28,"[79, 162, 194, 230, 681, 789, 838, 1003, 1040, 1104, 1144, 1149, 1167, 1257, 1441, 1569, 1681, 1845, 1858, 1935, 1967, 1989, 2237, 2248, 2299, 2388, 2445, 2451, 2650, 2869, 2959, 2973, 3019, 3094, 3119, 3191, 3365, 3439, 3475, 3531, 3545, 3833, 3896, 3897, 4080, 4179, 4213, 4306, 4311, 4361, 4391]"
301,42.72297063958892,-113.9526392269046,547.0138180593576,49,"[50, 79, 162, 209, 365, 583, 653, 681, 1103, 1257, 1529, 1666, 1945, 2309, 2451, 2571, 2623, 2650, 2729, 3009, 3078, 3094, 3292, 3558, 3625, 3696, 3736, 4058, 4118, 4179, 4391, 4433]"
1501,34.88809071756271,-94.2546156065598,545.3911932870986,32,"[79, 162, 203, 352, 653, 681, 1257, 1652, 1686, 1931, 2280, 2451, 2529, 3094, 3122, 3365, 3897, 4080, 4179]"
279,50.1908245352038,-98.6971765820949,548.7045310818011,43,"[79, 126, 162, 681, 1257, 1529, 1845, 1935, 2248, 2299, 2388, 2451, 2650, 3094, 3365, 3475, 3545, 3897, 4179, 4306, 4361]"
370,43.114125834554365,-98.19046099089168,547.1002800486091,21,"[79, 162, 681, 1257, 2451, 2650, 3083, 3094, 3365, 3897, 4179]"
1568,51.21219892571101,-116.57804517263791,548.9390979726163,2,"[50, 79, 162, 209, 365, 583, 653, 681, 856, 1103, 1257, 1322, 1407, 1529, 1566, 1611, 1666, 1935, 1945, 2248, 2309, 2451, 2571, 2623, 2650, 2959, 3094, 3134, 3191, 3365, 3504, 3545, 3558, 3625, 3678, 3696, 3736, 3798, 3935, 4058, 4118, 4179, 4311, 4391]"
